,id,content,date,time,negative_prob,positive_prob,outcome
37854,1137007514166255621,happy birthday to our great  vp mike pencepictwittercomk2fmu5br5r,2019-06-07,09:44:50,0.9811571,0.018842869,-1
37855,1137035722043547649,china is subsidizing its product in order that it can continue to be sold in the usa many firms are leaving china for other countries including the united states in order to avoid paying the tariffs no visible increase in costs or inflation but us is taking in billions,2019-06-07,11:36:55,0.99069,0.009309991,-1
37856,1137040971311353856,nervous nancy pelosi is a disgrace to herself and her family for having made such a disgusting statement especially since i was with foreign leaders overseas there is no evidence for such a thing to have been said nervous nancy  dems are getting zero work done in congress,2019-06-07,11:57:47,0.99302363,0.0069763665,-1
37857,1137040975258198017,and have no intention of doing anything other than going on a fishing expedition to see if they can find anything on me  both illegal  unprecedented in us history there was no collusion  investigate the investigators go to work on drug price reductions  infrastructure,2019-06-07,11:57:48,0.9999652,3.486101e-05,-1
37858,1137045728344170496,if we are able to make the deal with mexico  there is a good chance that we will they will begin purchasing farm  agricultural products at very high levels starting immediately if we are unable to make the deal mexico will begin paying tariffs at the 5 level on monday,2019-06-07,12:16:41,0.9986985,0.001301468,-1
37859,1137048453173862400,democrats are incapable of doing a good and solid immigration bill,2019-06-07,12:27:31,0.98434377,0.015656196,-1
37860,1137051097955102720,for all of the money we are spending nasa should not be talking about going to the moon  we did that 50 years ago they should be focused on the much bigger things we are doing including mars of which the moon is a part defense and science,2019-06-07,12:38:01,0.9999223,7.7735116e-05,-1
37861,1137052508231069696,heading back to dc many great things are happening for our country,2019-06-07,12:43:38,0.81537044,0.18462953,-1
37862,1137112921991983105,dow jones has best week of the year,2019-06-07,16:43:41,0.95734334,0.0426567,-1
37863,1137155056044826626,i am pleased to inform you that the united states of america has reached a signed agreement with mexico the tariffs scheduled to be implemented by the us on monday against mexico are hereby indefinitely suspended mexico in turn has agreed to take strong measures to,2019-06-07,19:31:07,0.9709428,0.02905724,-1
37864,1137155057667989511,stem the tide of migration through mexico and to our southern border this is being done to greatly reduce or eliminate illegal immigration coming from mexico and into the united states details of the agreement will be released shortly by the state department thank you,2019-06-07,19:31:07,0.95188797,0.048112046,-1
37865,1137310207401439232,while the reviews and reporting on our border immigration agreement with mexico have been very good there has nevertheless been much false reporting surprise by the fake and corrupt news media such as comcastnbc cnn  nytimes   washingtonpost these fakers are bad news,2019-06-08,05:47:38,0.9999515,4.8512087e-05,-1
37866,1137312170100875264,brandon judd national border patrol council thats going to be a huge deal because mexico will be using their strong immigration laws  a game changer people no longer will be released into the us also 6000 mexican troops at their southern border currently there are few,2019-06-08,05:55:26,0.9745379,0.02546204,-1
37867,1137313896585474048,mexico will try very hard and if they do that this will be a very successful agreement for both the united states and mexico,2019-06-08,06:02:17,0.013989571,0.98601043,1
37868,1137329348409778177,mexico has agreed to immediately begin buying large quantities of agricultural product from our great patriot farmers,2019-06-08,07:03:41,0.06679043,0.9332096,1
37869,1137354486698192896,nervous nancy pelosi  the democrat house are getting nothing done perhaps they could lead the way with the usmca the spectacular  very popular new trade deal that replaces nafta the worst trade deal in the history of the usa great for our farmers manufacturers  unions,2019-06-08,08:43:35,0.94415486,0.05584515,-1
37870,1137355469134151681,everyone very excited about the new deal with mexico,2019-06-08,08:47:29,0.9758219,0.024178088,-1
37871,1137363899420950530,i would like to thank the president of mexico andres manuel lopez obrador and his foreign minister marcelo ebrard together with all of the many representatives of both the united states and mexico for working so long and hard to get our agreement on immigration completed,2019-06-08,09:20:59,0.124991864,0.8750081,1
37872,1137500852778864645,watched msnbc this morning just to see what the opposition was saying about events of the past week such lies almost everything they were saying was the opposite of the truth fake news no wonder their ratings along with cnn are way down the hatred comcast has is amazing,2019-06-08,18:25:11,0.99852955,0.0014703905,-1
37873,1137515711167913984,just watched the great  rick24barry basketball hall of famer on the  marklevinshow  foxnews a wonderful interview of a very smart and interesting guy by the man mark levin who has the number one bestselling book unfreedom of the press two winners,2019-06-08,19:24:14,0.9990114,0.0009885668,-1
37874,1137568535977385994,little  donnydeutsch whose show like his previous shoebiz tries is a disaster has been saying that i had been a friend of his this is false he  separately  erinburnett used to beg me to be on episodes of the apprentice both were bad but that was it hardly knew him,2019-06-08,22:54:08,0.914119,0.08588093,-1
37875,1137568536690343936,other than to know he was and is a total loser when he makes statements about me they are made up he knows nothing,2019-06-08,22:54:08,0.98072124,0.019278781,-1
37876,1137572134409125890,i know it is not at all presidential to hit back at the corrupt media or people who work for the corrupt media when they make false statements about me or the trump administration problem is if you dont hit back people believe the fake news is true so well hit back,2019-06-08,23:08:26,0.92854947,0.07145051,-1
37877,1137697504785588225,another false report in the failing  nytimes we have been trying to get some of these border actions for a long time as have other administrations but were not able to get them or get them in full until our signed agreement with mexico additionally and for many years,2019-06-09,07:26:37,0.98334056,0.016659454,-1
37878,1137697505683091461,mexico was not being cooperative on the border in things we had or didnt have and now i have full confidence especially after speaking to their president yesterday that they will be very cooperative and want to get the job properly done importantly some things,2019-06-09,07:26:37,0.992638,0.0073620547,-1
37879,1137697506454835200,not mentioned in yesterday press release one in particular were agreed upon that will be announced at the appropriate time there is now going to be great cooperation between mexico  the usa something that didnt exist for decades however if for some unknown reason,2019-06-09,07:26:37,0.9973757,0.0026242363,-1
37880,1137697507218264064,there is not we can always go back to our previous very profitable position of tariffs  but i dont believe that will be necessary the failing  nytimes  ratings challenged  cnn will do anything possible to see our country fail they are truly the enemy of the people,2019-06-09,07:26:37,0.9998492,0.00015076307,-1
37881,1137702218835136517,twitter should let the banned conservative voices back onto their platform without restriction its called freedom of speech remember you are making a giant mistake,2019-06-09,07:45:21,0.99991024,8.969737e-05,-1
37882,1137712485769863168,if president obama made the deals that i have made both at the border and for the economy the corrupt media would be hailing them as incredible  a national holiday would be immediately declared with me despite our record setting economy and all that i have done no credit,2019-06-09,08:26:08,0.9990067,0.0009933445,-1
37883,1137854623337893890,for two years all the democrats talked about was the mueller report because they knew that it was loaded up with 13 angry democrat trump haters later increased to 18 but despite the bias when the report came out the findings were no collusion and facts that led to,2019-06-09,17:50:57,0.9892909,0.010709125,-1
37884,1137854625472765952,no obstruction the dems were devastated  after all this time and money spent 40000000 the mueller report was a disaster for them but they want a redo or do over they are even bringing in  cnn sleazebag attorney john dean sorry no do overs  go back to work,2019-06-09,17:50:57,0.99967504,0.0003250111,-1
37885,1137856192343105537,the failing  nytimes story on mexico and illegal immigration through our southern border has now been proven shockingly false and untrue bad reporting and the paper is embarrassed by it the only problem is that they knew it was fake news before it went out corrupt media,2019-06-09,17:57:11,0.9994555,0.0005444885,-1
37886,1138023190020730880,now with our new deal mexico is doing more for the usa on illegal immigration than the democrats in fact the democrats are doing nothing they want open borders which means illigal immigration drugs and crime,2019-06-10,05:00:46,0.018586569,0.9814135,1
37887,1138030976578310144,we have fully signed and documented another very important part of the immigration and security deal with mexico one that the us has been asking about getting for many years it will be revealed in the not too distant future and will need a vote by mexicos legislative body,2019-06-10,05:31:43,0.98148555,0.018514454,-1
37888,1138030977521987584,we do not anticipate a problem with the vote but if for any reason the approval is not forthcoming tariffs will be reinstated,2019-06-10,05:31:43,0.9969169,0.003083153,-1
37889,1138040393033895936,when will the failing new york times admit that their front page story on the the new mexico deal at the border is a fraud and nothing more than a badly reported hit job on me something that has been going on since the first day i announced for the presidency sick journalism,2019-06-10,06:09:08,0.8454412,0.15455878,-1
37890,1138076655266816002,pictwittercomtwlpmiab78,2019-06-10,08:33:13,0.53636324,0.46363676,-1
37891,1138076700959498242,pictwittercom2o43na2nmr,2019-06-10,08:33:24,0.53636324,0.46363676,-1
37892,1138109362101268480,thank you  marklevinshow and john eastmanpictwittercompsoyevynjt,2019-06-10,10:43:11,0.9898078,0.010192194,-1
37893,1138148226853416962,cant believe they are bringing in john dean the disgraced nixon white house counsel who is a paid cnn contributor no collusion  no obstruction democrats just want a doover which theyll never get,2019-06-10,13:17:37,0.9998004,0.0001996625,-1
37894,1138156921901522945,i have been briefed on the helicopter crash in new york city phenomenal job by our great first responders who are currently on the scene thank you for all you do 247365 the trump administration stands ready should you need anything at all,2019-06-10,13:52:10,0.97892785,0.021072173,-1
37895,1138217562783830016,congratulations to the 2019 indianapolis 500 winner  ims  simonpagenaud and  team_penske  indycarpictwittercomuxhfbhj2p0,2019-06-10,17:53:08,0.9910513,0.0089486735,-1
37896,1138219548979675138,despite the phony witch hunt we will continue to make america great again thank youpictwittercommxuiolm745,2019-06-10,18:01:02,0.98787993,0.012120056,-1
37897,1138270102598684673,pictwittercomv8txj3kvlz,2019-06-10,21:21:55,0.53636324,0.46363676,-1
37898,1138270602719113216,pictwittercomrrcp8zdy1e,2019-06-10,21:23:54,0.53636324,0.46363676,-1
37899,1138290077740740610, americafirst  magapictwittercomae51wfeld0,2019-06-10,22:41:17,0.7011058,0.2988942,-1
37900,1138404143222206464,new book just out the real deal my decade fighting battles and winning wars with trump is really wonderful it is written by two people who are very smart  know me well george sorial  damian bates as opposed to all the books where the author has no clue who i am enjoy,2019-06-11,06:14:32,0.97469723,0.025302785,-1
37901,1138406809121755138,jerry nadlers trump bashing show is a bust headline new york post  foxandfriends the greatest witch hunt of all time continues all crimes were by the other side but the committee refuses to even take a look deleting 33000 emails is the real obstruction  and much more,2019-06-11,06:25:08,0.995492,0.004507943,-1
37902,1138412971846189056,mueller has spoken he found no collusion between the trump campaign and the russians the bottom line is what the democrat house is doing is trying to destroy the trump presidency which has been a tremendous success and i can assure you that were done with the mueller,2019-06-11,06:49:37,0.9268208,0.07317919,-1
37903,1138412973649747968,investigation in the senate they can talk to john dean until the cows come home were not doing anything in the senate regarding the mueller report we are going to harden our infrastructure against 2020  lindseygrahamsc,2019-06-11,06:49:38,0.99833435,0.0016656575,-1
37904,1138413497858101249,presidential harassment,2019-06-11,06:51:43,0.72523063,0.2747693,-1
37905,1138414246298042369,sad when you think about it but mexico right now is doing more for the united states at the border than the democrats in congress  foxandfriends,2019-06-11,06:54:41,0.60379,0.39621004,-1
37906,1138418208803831808,the united states has very low inflation a beautiful thing,2019-06-11,07:10:26,0.56254196,0.43745807,-1
37907,1138427450927529984,this is because the euro and other currencies are devalued against the dollar putting the us at a big disadvantage the fed interest rate way too high added to ridiculous quantitative tightening they dont have a cluehttpstwittercombopinionstatus1138053400413782017 ,2019-06-11,07:47:09,0.999728,0.00027192791,-1
37908,1138428346214363142,maria dagan steve stuart v  when you are the big piggy bank that other countries have been ripping off for years to a level that is not to be believed tariffs are a great negotiating tool a great revenue producers and most importantly a powerful way to get,2019-06-11,07:50:43,0.99983084,0.00016915087,-1
37909,1138433774327410688,companies to come to the usa and to get companies that have left us for other lands to come back home we stupidly lost 30 of our auto business to mexico if the tariffs went on at the higher level they would all come back and pass but very happy with the deal i made,2019-06-11,08:12:17,0.97646606,0.023533931,-1
37910,1138434259637690375,if mexico produces which i think they will biggest part of deal with mexico has not yet been revealed china is similar except they devalue currency and subsidize companies to lessen effect of 25 tariff so far little effect to consumer companies will relocate to us,2019-06-11,08:14:13,0.0026375027,0.99736255,1
37911,1138444530020245505,good day in the stock market people have no idea the tremendous potential our country has for growth  and many other things,2019-06-11,08:55:01,0.83551234,0.16448767,-1
37912,1138445389709885445,why did the democrats run if they didnt want to do things  senrickscott,2019-06-11,08:58:26,0.7676749,0.23232508,-1
37913,1138502239109111808,on my way to iowa  just heard nearly 1000 agriculture groups signed a letter urging congress to approve the usmca our patriot farmers  rural america have spoken now congress must do its job  support these great men and women by passing the bipartisan usmca trade agreement,2019-06-11,12:44:20,0.3290825,0.6709175,1
37914,1138562937491251200,today here in iowa we honor americas cherished farming heritage we salute your commitment to american energy independence  and we celebrate the bright future we are forging together powered by clean affordable american ethanolhttpswwwpscptvwb9ayjdfvtlfstfjub1dwuxd8mu93efdruhfav1p4uqdtr48s0paq9l9cpdnxureeaz40j8pzmh1a9ejmmphut3s ,2019-06-11,16:45:32,0.05426132,0.94573873,1
37915,1138571738772434944,trump administration gives final approval for yearround e15 usehttpswwwdesmoinesregistercomstorymoneyagriculture20190531trumpadministrationapprovesyearrounde15usebiofuelsethanol1297055001 ,2019-06-11,17:20:30,0.9991886,0.00081134,-1
37916,1138617323898724352,beautiful afternoon in iowa thank you to all of our nations farmers may god bless you and may god bless americapictwittercomvya2bszmwf,2019-06-11,20:21:39,0.9999317,6.825499e-05,-1
37917,1138664390054600705,someone should call obama up the obama administration spied on a rival presidential campaign using federal agencies i mean that seems like a headline to me  tuckercarlson it will all start coming out and the witch hunt will end presidential harassment,2019-06-11,23:28:40,0.9983693,0.0016307242,-1
37918,1138782963733291009,the fake corrupt news media said they had a leak into polling done by my campaign which by the way and despite the phony and never ending witch hunt are the best numbers we have ever had they reported fake numbers that they made up  dont even exist we will win again,2019-06-12,07:19:50,0.9937284,0.006271647,-1
37919,1138788269255274496,wow just got word that our june 18th tuesday announcement in orlando florida already has 74000 requests for a 20000 seat arena with all of the big events that we have done this ticket looks to be the hottest of them all see you in florida,2019-06-12,07:40:55,0.9677412,0.032258805,-1
37920,1138789726771732480,the fake news has never been more dishonest than it is today thank goodness we can fight back on social media their new weapon of choice is fake polling sometimes referred to as suppression polls they suppress the numbers had it in 2016 but this is worse,2019-06-12,07:46:43,0.99766797,0.0023320597,-1
37921,1138789728189341696,the fake corrupt news media said they had a leak into polling done by my campaign which by the way and despite the phony and never ending witch hunt are the best numbers we have ever had they reported fake numbers that they made up  dont even exist we will win again,2019-06-12,07:46:43,0.9937284,0.006271647,-1
37922,1138967829418565632,it was a pleasure to host my friends president andrzej duda and mrs agata kornhauserduda of poland at the  whitehouse today uspoland ties are at an alltime high thank you for being such an exemplary allypictwittercomtvhhipsrfo,2019-06-12,19:34:26,0.9708765,0.029123489,-1
37923,1138996284046663680,michael whatley has been with us right from the beginning a great leader and  ncgop chairmanhttpstwittercommike_pencestatus1138073752162451456 ,2019-06-12,21:27:30,0.89602906,0.103970975,-1
37924,1138997658025123840,thank youhttpstwittercommariabartiromostatus1138837483653935106 ,2019-06-12,21:32:57,0.3718774,0.62812257,1
37925,1138998016755601408,our farmers deserve this they are greathttpstwittercomwhitehousestatus1138800881959411712 ,2019-06-12,21:34:23,0.9941129,0.0058870544,-1
37926,1138998830588936192,two fantastic people my friends from the very beginning thank you dshttpstwittercomdiamondandsilkstatus1138728896692535297 ,2019-06-12,21:37:37,0.87426466,0.12573533,-1
37927,1139000491919204352,is  if spell not like chrishttpstwittercomgeraldoriverastatus1138702953194360832 ,2019-06-12,21:44:13,0.9706343,0.029365705,-1
37928,1139000754021326848,thank you very muchhttpstwittercomteamtrumpstatus1138870147907821568 ,2019-06-12,21:45:16,0.7515024,0.24849764,-1
37929,1139017233382985728,biden would be chinas dream candidate because there would be no more tariffs no more demands that china stop stealing our ip things would go back to the old days with americas manufacturers  workers getting shafted he has zero credibility  ingrahamangle so true,2019-06-12,22:50:45,3.3886583e-05,0.99996614,1
37930,1139017598744576001,its about peace and prosperity thats how republican presidents get elected and this president has delivered on the economy and hes delivered on keeping america stronger  safer our biggest enemy is not any one of these democrats its the media john mclaughlin pollster,2019-06-12,22:52:12,0.99711144,0.0028885424,-1
37931,1139115655532298240,general michael flynn the 33 year war hero who has served with distinction has not retained a good lawyer he has retained a great lawyer sidney powell best wishes and good luck to them both,2019-06-13,05:21:50,0.9614779,0.038522158,-1
37932,1139123048748081153,unrelated to russia russia russia although the radical left doesnt use the name russia anymore since the issuance of the mueller report house committee now plays the seldom used contempt card on our great ag  sec of commerce  this time on the census dems play a,2019-06-13,05:51:13,0.9997907,0.00020929039,-1
37933,1139123051788980224,much tougher game than the republicans did when they had the house majority republicans will remember this has already been argued before the us supreme court but the house doesnt want to wait this is a common thread between all of the committees  do whatever you,2019-06-13,05:51:14,0.99976856,0.00023140163,-1
37934,1139123053219262466,can to embarrass the trump administration and republicans attack the trump administration this is campaigning by the dems attorney david bruno so true in the meantime they are getting no work done on drug pricing infrastructure  many other things,2019-06-13,05:51:14,0.9987155,0.0012844488,-1
37935,1139126117326045184,congress cannot impeach president trump did nothing wrong because if they did they would be putting themselves above the law the constitution provides criteria for impeachment  treason bribery high crimes  misdemeanors unless there is compelling evidence impeachment,2019-06-13,06:03:24,0.99984884,0.0001511781,-1
37936,1139126119440035842,is not constitutionally permissable alan dershowitz constitutional lawyer,2019-06-13,06:03:25,0.93029356,0.06970644,-1
37937,1139143353445040129,the dems fight us at every turn  in the meantime they are accomplishing nothing for the people they have gone absolutely loco or unhinged as they like to say,2019-06-13,07:11:54,0.95787317,0.042126827,-1
37938,1139161442437992448,i meet and talk to foreign governments every day i just met with the queen of england uk the prince of wales the pm of the united kingdom the pm of ireland the president of france and the president of poland we talked about everything should i immediately,2019-06-13,08:23:47,0.38485387,0.6151461,1
37939,1139161443734106112,call the fbi about these calls and meetings how ridiculous i would never be trusted again with that being said my full answer is rarely played by the fake news media they purposely leave out the part that matters,2019-06-13,08:23:47,0.9995788,0.00042121092,-1
37940,1139164968862015488,when senator  markwarnerva spoke at length and in great detail about extremely negative information on me with a talented entertainer purporting to be a russian operative did he immediately call the fbi no in fact he didnt even tell the senate intelligence committee of,2019-06-13,08:37:47,0.99818915,0.0018108841,-1
37941,1139164973286985730,which he is a member when  repadamschiff took calls from another person also very successfully purporting to be a russian operative did he call the fbi or even think to call the fbi no the fact is that the phony witch hunt is a giant scam where democrats,2019-06-13,08:37:48,0.94595563,0.054044306,-1
37942,1139164977271595010,and other really bad people spied on my campaign they even had an insurance policy just in case crooked hillary clinton and the democrats lost their race for the presidency this is the biggest  worst political scandal in the history of the united states of america sad,2019-06-13,08:37:49,0.30399275,0.69600725,1
37943,1139231431023046656,theyve been wrong all alongpictwittercomz5tsv2jlef,2019-06-13,13:01:53,0.94405174,0.055948284,-1
37944,1139236468365434880,while i very much appreciate pm abe going to iran to meet with ayatollah ali khamenei i personally feel that it is too soon to even think about making a deal they are not ready and neither are we,2019-06-13,13:21:54,0.94494677,0.05505322,-1
37945,1139246407267815430,it is the assessment of the us government that iran is responsible for todays attacks in the gulf of oman  statedept  secpompeopictwittercomstib0p1kce,2019-06-13,14:01:24,0.9978871,0.0021128803,-1
37946,1139263781144596486,after 3 12 years our wonderful sarah huckabee sanders will be leaving the white house at the end of the month and going home to the great state of arkansas,2019-06-13,15:10:26,0.9757903,0.024209665,-1
37947,1139263782142787585,she is a very special person with extraordinary talents who has done an incredible job i hope she decides to run for governor of arkansas  she would be fantastic sarah thank you for a job well done,2019-06-13,15:10:26,0.43329838,0.56670165,1
37948,1139277199180259328,today we announced vital new actions that we are taking to help former inmates find a job live a crimefree life and succeed beyond their dreamshttpswwwpscptvwb9kxljfvtlfstfjub1dwuxd8mwt2snbpbnzevm9hry4zghuujv5odp3u6mooca2yp634znorvfxwkqjstcgit36s ,2019-06-13,16:03:45,0.9990964,0.0009036388,-1
37949,1139330376009166851,thank you jason chaffetz  magapictwittercomsz6lipxez6,2019-06-13,19:35:04,0.6161777,0.3838223,-1
37950,1139485397858291713,natalie harp fighting stage 2 cancer and doing really well was a great guest on  foxandfriends right to try is producing some truly spectacular results proud of natalie,2019-06-14,05:51:04,0.99842787,0.0015721375,-1
37951,1139486504294768640,i will be interviewed on  foxandfriends at 800 am enjoy  foxnews,2019-06-14,05:55:27,0.7724313,0.2275687,-1
37952,1139579231468425216,happy birthday to our great  usarmy america loves you  armybdaypictwittercommyypbvgmow,2019-06-14,12:03:55,0.9997621,0.00023782815,-1
37953,1139606178680463367,the radical left dems are working hard but the people are much smarter working hard thank youpictwittercomkdhh5jybgv,2019-06-14,13:51:00,0.9935033,0.006496722,-1
37954,1139611973644107776,announcing great expanded hrasbig win for small employers and workers this is a fantastic plan my administration has worked very hard on creating more affordable health coveragehttpswwwcnncom20190613perspectiveshrahealthcarebusinesstrumpindexhtml ,2019-06-14,14:14:02,0.83168906,0.16831094,-1
37955,1139612393749852160,the dishonest media will never keep us from accomplishing our objectives on behalf of our great american people  magapictwittercome36ym4qcex,2019-06-14,14:15:42,0.99934834,0.0006517078,-1
37956,1139640264862162944,thank you senator  marshablackburn for fighting obstructionist democrats led by cryin chuck schumer democrats continue to look for a doover on the mueller report and will stop at nothing to distract the american people from the great accomplishments of this administration,2019-06-14,16:06:27,0.948185,0.05181493,-1
37957,1139645936945324032,thank you  senatemajldr mitch mcconnell for understanding the democrats game of not playing it straight on the ridiculous witch hunt hoax in the senate cryin chuck will never stop did senator  markwarner ever report speaking to a russian,2019-06-14,16:28:59,0.9969055,0.0030944573,-1
37958,1139663210590720000,just spoke to marillyn hewson ceo of  lockheedmartin about continuing operations for the  sikorsky in coatesville pennsylvania she will be taking it under advisement and will be making a decision soon,2019-06-14,17:37:37,0.9996643,0.0003357497,-1
37959,1139663211874148352,while pennsylvania is booming i dont want there to be even a little glitch in coatesville  every job counts i want lockhead to boom along with it,2019-06-14,17:37:38,0.97732717,0.022672806,-1
37960,1139859489832820737,the latest polls find 51 of americans approve of president trumps job performance last month a democrat pollster said president trumps approval rating has been the most steady of any president in history  oann,2019-06-15,06:37:34,0.99732107,0.0026789694,-1
37961,1139861307002368000,with over a 50 approval rating at this point in his presidency analysts believe reelection in 2020 looks very promising  oann hey we have accomplished more than any president in the first 2 12 years why not,2019-06-15,06:44:47,0.9977817,0.0022183731,-1
37962,1139866464599642112,despite the greatest presidential harassment of all time by people that are very dishonest and want to destroy our country we are doing great in the polls even better than in 2016 and will be packed at the tuesday announcement rally in orlando florida keep america great,2019-06-15,07:05:17,0.9550731,0.044926874,-1
37963,1139878112701927424,all in for senator steve daines as he proposes an amendment for a strong ban on burning our american flag a no brainer,2019-06-15,07:51:34,0.99977523,0.00022474249,-1
37964,1139879172170539009,president trump to launch 2020 campaign in florida  foxandfriends tuesday will be a big crowd and big day,2019-06-15,07:55:47,0.7620027,0.2379973,-1
37965,1139891393252474880,the trump economy is setting records and has a long way up to gohowever if anyone but me takes over in 2020 i know the competition very well there will be a market crash the likes of which has not been seen before keep america great,2019-06-15,08:44:20,0.9056188,0.09438123,-1
37966,1139967059503329282,thank you steve  familyhttpstwittercomstevedainesstatus1139673718039486467 ,2019-06-15,13:45:01,0.38272974,0.6172703,1
37967,1139968481921851392,pictwittercomjlmmocxk9h,2019-06-15,13:50:40,0.53636324,0.46363676,-1
37968,1139971974854258688,the corrupt news media is totally out of control  they have given up and dont even care anymore mainstream media has zero credibility  total losers,2019-06-15,14:04:33,0.9998627,0.00013736695,-1
37969,1140035545738989569,he is a national disgrace who is destroying the city of londonhttpstwittercomheckyessicastatus1139968121475928070 ,2019-06-15,18:17:09,0.96489865,0.035101302,-1
37970,1140059243518865408,i enjoyed my interview with  gstephanopoulos on  abc so funny to watch the fake news media try to dissect  distort every word in as negative a way as possible it will be aired on sunday night at 800 pm and is called president trump 30 hours which is somewhat,2019-06-15,19:51:19,0.95150757,0.0484924,-1
37971,1140059245456633858,misleading in that i personally spent only a small fraction of that time doing interviews i do have a few other things to do you know think i will do many more network interviews as i did in 2016 in order to get the word out that no president has done what i have in,2019-06-15,19:51:20,0.78479004,0.21520993,-1
37972,1140059246781968385,the first 2 12 years of his presidency including the fact that we have one of the best economies in the history of our country it is called earned media in any event enjoy the show,2019-06-15,19:51:20,0.99354315,0.0064568208,-1
37973,1140065300186128384,do you believe that the failing new york times just did a story stating that the united states is substantially increasing cyber attacks on russia this is a virtual act of treason by a once great paper so desperate for a story any story even if bad for our country,2019-06-15,20:15:23,0.59881127,0.4011888,-1
37974,1140065304019644427,also not true anything goes with our corrupt news media today they will do or say whatever it takes with not even the slightest thought of consequence these are true cowards and without doubt the enemy of the people,2019-06-15,20:15:24,0.99730635,0.002693635,-1
37975,1140119579118751744,florida governor ron desantis just signed bill banning sanctuary cities in state  forcing all law enforcement agencies to cooperate with federal immigration authorities bill prohibits local govt from enacting sanctuary policies that protect undocumented immigrants  foxnews,2019-06-15,23:51:04,0.99941266,0.00058741454,-1
37976,1140119581983481856,more and more states want to do this but their governors and leaders dont have the courage to do so the politics will soon mandate however because people from california  all over the land are demanding that sanctuary cities be gone no illegals drugs or trafficking,2019-06-15,23:51:05,0.99944395,0.0005560791,-1
37977,1140213231203622914,congratulations to great guy pete hegseth and wonderful jenny cunningham on their engagement they will have a fantastic life together  foxandfriends,2019-06-16,06:03:13,0.9801952,0.019804697,-1
37978,1140222451810492417,yesterday was the radical left democrats big impeachment day they worked so hard to make it something really big and special but had one problem  almost nobody showed up the media admits low turnout for antitrump rallies  foxnews all around the country people are,2019-06-16,06:39:51,0.9980019,0.0019981558,-1
37979,1140222456466198528,saying enough democrat voters want to hear the politicians talking about issues this is a huge distraction and will only help donald trump get elected  jedediahbila greatest president since ronald reagan said a counterprotester lehighvalleylive,2019-06-16,06:39:52,0.9714863,0.028513722,-1
37980,1140252528304631808,a poll should be done on which is the more dishonest and deceitful newspaper the failing new york times or the amazon lobbyist washington post they are both a disgrace to our country the enemy of the people but i just cant seem to figure out which is worse the good,2019-06-16,08:39:22,0.59273714,0.40726283,-1
37981,1140252529428717568,news is that at the end of 6 years after america has been made great again and i leave the beautiful white house do you think the people would demand that i stay longer keep america great both of these horrible papers will quickly go out of business  be forever gone,2019-06-16,08:39:22,0.9215183,0.078481644,-1
37982,1140256498561536000,happy fathers day to all including my worst and most vicious critics of which there are fewer and fewer this is a fantastic time to be an american keep america great,2019-06-16,08:55:08,0.9913697,0.008630284,-1
37983,1140302570394738688,pictwittercom9t50nugw28,2019-06-16,11:58:13,0.5363633,0.46363673,-1
37984,1140333422767824896,thank you pm  netanyahu and the state of israel for this great honorhttpstwittercomusambisraelstatus1140284207673090048 ,2019-06-16,14:00:49,0.9732728,0.026727187,-1
37985,1140357421547839488,when will the fake news media start asking democrats if they are ok with the hiring of christopher steele a foreign agent paid for by crooked hillary and the dnc to dig up dirt and write a phony dossier against the presidential candidate of the opposing party,2019-06-16,15:36:10,0.91700613,0.082993895,-1
37986,1140357430095810560,if republicans ever did that to the democrats there would be all hell to pay it would be a scandal like no other,2019-06-16,15:36:12,0.99655044,0.0034495739,-1
37987,1140369337947185161,almost 70 in new poll say dont impeach so ridiculous to even be talking about this subject when all of the crimes were committed by the other side they cant win the election fairly,2019-06-16,16:23:31,0.98532724,0.014672821,-1
37988,1140392587720830976,rep alexandria ocasiocortez i think we have a very real risk of losing the presidency to donald trump i agree and that is the only reason they play the impeach card which cannot be legally used,2019-06-16,17:55:55,0.9997993,0.00020073222,-1
37989,1140436006472245248,congratulations to gary woodland in winning the united states open golf championship fantastic playing great heart  there will be more in garys future,2019-06-16,20:48:26,0.9996648,0.00033527886,-1
37990,1140443450321657866,thank you mr prime minister a great honorhttpstwittercomnetanyahustatus1140301007840337921 ,2019-06-16,21:18:01,0.9831638,0.016836213,-1
37991,1140590099870171137,big rally tomorrow night in orlando florida looks to be setting records we are building large movie screens outside to take care of everybody over 100000 requests our country is doing great far beyond what the haters  losers thought possible  and it will only get better,2019-06-17,07:00:45,0.99476224,0.0052377307,-1
37992,1140591670280564737,only fake polls show us behind the motley crew we are looking really good but it is far too early to be focused on that much work to do make america great again,2019-06-17,07:07:00,0.98917514,0.010824777,-1
37993,1140647726209781760,iran to defy uranium stockpile limits,2019-06-17,10:49:44,0.76198673,0.23801336,-1
37994,1140696990843572225,one size doesnt fit all  i support west virginia schools keep up the great work  wvgovernor big jim justice  i am with youhttpstwittercomwvgovernorstatus1139620339355459584 ,2019-06-17,14:05:30,0.24043895,0.7595611,1
37995,1140768516288782336,  foxnews polls are always bad for me they were against crooked hillary also something weird going on at fox our polls show us leading in all 17 swing states for the record i didnt spend 30 hours with  abcnews but rather a tiny fraction of that more fake news  bretbaier,2019-06-17,18:49:43,0.99997365,2.6400687e-05,-1
