,id,content,date,negative_prob,positive_prob
4965,1.075e+18,i hope the people over at the fed will read todays wall street journal editorial before they make yet another mistake also dont let the market become any more illiquid than it already is stop with the 50 bs feel the market dont just go by meaningless numbers good luck,12/18/2018 6:13,0.00012164287,0.9998783
4966,1.075e+18,facebook twitter and google are so biased toward the dems it is ridiculous twitter in fact has made it much more difficult for people to join  realdonaldtrump they have removed many names  greatly slowed the level and speed of increase they have acknowledgeddone nothing,12/18/2018 6:26,0.99997497,2.5060503e-05
4967,1.07501e+18,illegal immigration costs the united states more than 200 billion dollars a year how was this allowed to happen,12/18/2018 6:55,0.9084556,0.091544405
4968,1.07502e+18,russia dossier reporter now doubts dopey christopher steeles claims when you get into the details of the steele dossier the specific allegations we have not seen the evidence to support them theres good grounds to think that some of the more sensational allegations,12/18/2018 7:14,0.30290383,0.6970961
4969,1.07502e+18,will never be proven and are likely false thank you to michael isikoff yahoo for honesty what this means is that the fisa warrants and the whole russian witch hunt is a fraud and a hoax which should be ended immediately also it was paid for by crooked hillary  dnc,12/18/2018 7:22,0.0019836447,0.99801636
4970,1.07502e+18,michael isikoff was the first to report dossier allegations and now seriously doubts the dossier claims the whole russian collusion thing was a hoax but who is going to restore the good name of so many people whose reputations have been destroyed,12/18/2018 7:32,0.999974,2.6010583e-05
4971,1.07516e+18,president donald j trumps commission on school safety examined ways to make our schools safe for all students and teachers read more httpswwwwhitehousegovbriefingsstatementspresidentdonaldjtrumpcommittedmakingschoolssafer pictwittercomm0iiesm2fj,12/18/2018 16:42,0.95713425,0.04286573
4972,1.07519e+18,congratulations to  marthamcsally on her appointment by governor  dougducey as the great new senator from arizona  i have no doubt she will do a fantastic job,12/18/2018 18:59,0.7672461,0.23275387
4973,1.0752e+18,the democrats are saying loud and clear that they do not want to build a concrete wall  but we are not building a concrete wall we are building artistically designed steel slats so that you can easily see through it,12/18/2018 19:13,0.0036787223,0.9963213
4974,1.0752e+18,it will be beautiful and at the same time give our country the security that our citizens deserve it will go up fast and save us billions of dollars a month once completed,12/18/2018 19:13,0.9749912,0.025008785
4975,1.07521e+18,america is the greatest country in the world and my job is to fight for all citizens even those who have made mistakes congratulations to the senate on the bipartisan passing of a historic criminal justice reform bill,12/18/2018 20:07,0.0023524405,0.9976476
4976,1.07521e+18,this will keep our communities safer and provide hope and a second chance to those who earn it in addition to everything else billions of dollars will be saved i look forward to signing this into law,12/18/2018 20:07,0.00010272723,0.99989724
4977,1.07537e+18,in our country so much money has been poured down the drain for so many years but when it comes to border security and the military the democrats fight to the death we won on the military which is being completely rebuilt one way or the other we will win on the wall,12/19/2018 6:35,0.0032765798,0.9967235
4978,1.07539e+18,mexico is paying indirectly for the wall through the new usmca the replacement for nafta far more money coming to the us because of the tremendous dangers at the border including large scale criminal and drug inflow the united states military will build the wall,12/19/2018 7:43,0.8651445,0.1348555
4979,1.0754e+18,we have defeated isis in syria my only reason for being there during the trump presidency,12/19/2018 8:29,0.99948907,0.0005109515
4980,1.0754e+18,the trump foundation has done great work and given away lots of money both mine and others to great charities over the years  with me taking no fees rent salaries etc now as usual i am getting slammed by cuomo and the dems in a long running civil lawsuit started by,12/19/2018 8:44,0.20248637,0.7975136
4981,1.0754e+18,sleazebag ag eric schneiderman who has since resigned over horrific women abuse when i wanted to close the foundation so as not to be in conflict with politics shady eric was head of new yorkers for clinton and refused to even look at the corrupt clinton foundation,12/19/2018 8:56,0.016349819,0.98365015
4982,1.07541e+18,in any event it goes on and on  the new ag who is now being replaced by yet another ag who openly campaigned on a get trump agenda does little else but rant rave  politic against me will never be treated fairly by these people  a total double standard of justice,12/19/2018 9:05,2.6728621e-05,0.9999733
4983,1.07553e+18,after historic victories against isis its time to bring our great young people homepictwittercomxonjfzqftp,12/19/2018 17:10,0.9889442,0.011055882
4984,1.07562e+18,col jim carafano on  ingrahamangle trump has made the middle east a better place when trump came into office isis was running amuck in the middle east over a million refugees poured into western europe  none of that is happening today thats all due to trump,12/19/2018 23:04,0.99351406,0.0064858906
4985,1.07562e+18,trump gets no credit for what hes done in the middle east  ingrahamangle so true thank you laura,12/19/2018 23:17,0.9999989,1.0622023e-06
4986,1.07571e+18,im proud of the president today to hear that he is declaring victory in syria senator rand paul i couldnt agree more with the presidents decision by definition this is the opposite of an obama decision senator mike lee,12/20/2018 5:25,0.00083991117,0.99916005
4987,1.07572e+18,getting out of syria was no surprise ive been campaigning on it for years and six months ago when i very publicly wanted to do it i agreed to stay longer russia iran syria  others are the local enemy of isis we were doing there work time to come home  rebuild  maga,12/20/2018 5:42,0.0012211093,0.9987789
4988,1.07572e+18,does the usa want to be the policeman of the middle east getting nothing but spending precious lives and trillions of dollars protecting others who in almost all cases do not appreciate what we are doing do we want to be there forever time for others to finally fight,12/20/2018 5:56,0.84076107,0.15923896
4989,1.07573e+18,russia iran syria  many others are not happy about the us leaving despite what the fake news says because now they will have to fight isis and others who they hate without us i am building by far the most powerful military in the world isis hits us they are doomed,12/20/2018 6:16,0.14250118,0.85749876
4990,1.07573e+18,the democrats who know steel slats wall are necessary for border security are putting politics over country what they are just beginning to realize is that i will not sign any of their legislation including infrastructure unless it has perfect border security usa wins,12/20/2018 6:28,7.298075e-05,0.99992704
4991,1.07573e+18,with so much talk about the wall people are losing sight of the great job being done on our southern border by border patrol ice and our great military remember the caravans well they didnt get through and none are forming or on their way border is tight fake news silent,12/20/2018 6:39,0.98891044,0.011089592
4992,1.07578e+18,when i begrudgingly signed the omnibus bill i was promised the wall and border security by leadership would be done by end of year now it didnt happen we foolishly fight for border security for other countries  but not for our beloved usa not good,12/20/2018 9:28,0.9989975,0.0010024719
4993,1.07583e+18,congress just passed the criminal justice reform bill known as the  firststepact congratulations this is a great bipartisan achievement for everybody when both parties work together we can keep our country safer a wonderful thing for the usa,12/20/2018 13:16,0.15071692,0.84928304
4994,1.07583e+18,so hard to believe that lindsey graham would be against saving soldier lives  billions of  why are we fighting for our enemy syria by staying  killing isis for them russia iran  other locals time to focus on our country  bring our youth back home where they belong,12/20/2018 13:22,0.032638546,0.9673614
4995,1.07585e+18,farm bill signing in 15 minutes  emmys  tbtpictwittercomktss17xvin,12/20/2018 14:14,0.9992594,0.0007406334
4996,1.07587e+18,democrats it is time to come together and put the safety of the american people before politics border security must become a 1 prioritypictwittercomwck6upqgil,12/20/2018 15:48,0.9999989,1.0576678e-06
4997,1.07588e+18,general jim mattis will be retiring with distinction at the end of february after having served my administration as secretary of defense for the past two years during jims tenure tremendous progress has been made especially with respect to the purchase of new fighting,12/20/2018 16:21,0.067563124,0.9324369
4998,1.07588e+18,equipment general mattis was a great help to me in getting allies and other countries to pay their share of military obligations a new secretary of defense will be named shortly i greatly thank jim for his service,12/20/2018 16:21,0.01967715,0.98032284
4999,1.07595e+18,thank you to our great republican members of congress for your vote to fund border security and the wall the final numbers were 217185 and many have said that the enthusiasm was greater than they have ever seen before so proud of you all now on to the senate,12/20/2018 21:13,0.0006246316,0.9993754
5000,1.07595e+18,soon to be speaker nancy pelosi said last week live from the oval office that the republicans didnt have the votes for border security today the house republicans voted and won 217185 nancy does not have to apologize all i want is great border security,12/20/2018 21:20,0.013011301,0.98698866
5001,1.07608e+18,senator mitch mcconnell should fight for the wall and border security as hard as he fought for anything he will need democrat votes but as shown in the house good things happen if enough dems dont vote it will be a democrat shutdown house republicans were great yesterday,12/21/2018 5:50,0.0069028935,0.9930971
5002,1.07608e+18,the democrats are trying to belittle the concept of a wall calling it old fashioned the fact is there is nothing elses that will work and that has been true for thousands of years its like the wheel there is nothing better i know tech better than anyone  technology,12/21/2018 5:58,0.024981428,0.9750185
5003,1.07609e+18,on a border is only effective in conjunction with a wall properly designed and built walls work and the democrats are lying when they say they dont in israel the wall is 999 successful will not be any different on our southern border hundreds of billions saved,12/21/2018 6:10,0.22428697,0.775713
5004,1.07609e+18,no matter what happens today in the senate republican house members should be very proud of themselves they flew back to washington from all parts of the world in order to vote for border security and the wall not one democrat voted yes and we won big i am very proud of you,12/21/2018 6:19,0.0010399165,0.99896
5005,1.07609e+18,the democrats whose votes we need in the senate will probably vote against border security and the wall even though they know it is desperately needed if the dems vote no there will be a shutdown that will last for a very long time people dont want open borders and crime,12/21/2018 6:24,0.00559798,0.994402
5006,1.07609e+18,house republican vote 217185,12/21/2018 6:27,0.97288245,0.027117554
5007,1.07609e+18,shutdown today if democrats do not vote for border security,12/21/2018 6:31,0.0033509186,0.9966491
5008,1.07609e+18,even president ronald reagan tried for 8 years to build a border wall or fence and was unable to do so others also have tried we will get it done one way or the other,12/21/2018 6:38,0.01961371,0.9803863
5009,1.0761e+18,mitch use the nuclear option and get it done our country is counting on you,12/21/2018 7:02,0.8861203,0.113879636
5010,1.0761e+18,thank you  stevedaines for being willing to go with the socalled nuclear option in order to win on desperately needed border security have my total support,12/21/2018 7:08,0.83710605,0.16289392
5011,1.07613e+18,there has never been a president who has been tougher but fair on china or russia  never just look at the facts the fake news tries so hard to paint the opposite picture,12/21/2018 8:41,0.96320975,0.03679028
5012,1.07613e+18,general anthony tata author dark winter i think the president is making the exact right move in syria all the geniuses who are protesting the withdrawal of troops from syria are the same geniuses who cooked the books on isis intelligence and gave rise to isis,12/21/2018 8:50,0.99791974,0.002080241
5013,1.07613e+18,the democrats now own the shutdown,12/21/2018 9:07,0.0004856282,0.99951434
5014,1.07614e+18,ive done more damage to isis than all recent presidentsnot even close,12/21/2018 9:31,0.37631205,0.623688
5015,1.0762e+18,today it was my great honor to sign the  firststepact  a monumental bipartisan win for the american peoplehttpswwwpscptvwbu01qtfvtlfstfjub1dwuxd8mxzpehdaug1ta2dkqufsr8hviinzu8jsjrxmcqusvtsrzhhdefxr4qp5k56t1s ,12/21/2018 13:28,0.41915774,0.58084226
5016,1.0762e+18,today it was my honor to sign into law hr 7213 the countering weapons of mass destruction act of 2018 the act redesignates the  dhsgov domestic nuclear detection office as the countering weapons of mass destruction office read more http45whgovawbqyb pictwittercomttvgxbww5n,12/21/2018 13:56,0.83136934,0.16863064
5017,1.07624e+18,a design of our steel slat barrier which is totally effective while at the same time beautifulpictwittercomsgltxh0cu9,12/21/2018 16:14,0.029501682,0.9704983
5018,1.07626e+18,some of the many bills that i am signing in the oval office right now cancelled my trip on air force one to florida while we wait to see if the democrats will help us to protect americas southern borderpictwittercomws6lyhkckl,12/21/2018 17:23,0.999933,6.696568e-05
5019,1.07627e+18,wishing supreme court justice ruth bader ginsburg a full and speedy recovery,12/21/2018 18:16,0.35506818,0.6449318
5020,1.07631e+18,our great country must have border securitypictwittercomzgcyygmf3a,12/21/2018 20:49,0.9356102,0.064389795
5021,1.07651e+18,i am in the white house working hard news reports concerning the shutdown and syria are mostly fake we are negotiating with the democrats on desperately needed border security gangs drugs human trafficking  more but it could be a long stay on syria we were originally,12/22/2018 10:18,5.9379534e-05,0.99994063
5022,1.07652e+18,going to be there for three months and that was seven years ago  we never left when i became president isis was going wild now isis is largely defeated and other local countries including turkey should be able to easily take care of whatever remains were coming home,12/22/2018 10:30,0.042386677,0.9576133
5023,1.07652e+18,will be having lunch in white house residence with large group concerning border security,12/22/2018 11:02,0.5669881,0.43301192
5024,1.07657e+18,the crisis of illegal activity at our southern border is real and will not stop until we build a great steel barrier or wall let work begin,12/22/2018 14:03,0.0053834287,0.99461657
5025,1.07658e+18,i won an election said to be one of the greatest of all time based on getting out of endless  costly foreign wars  also based on strong borders which will keep our country safe we fight for the borders of other countries but we wont fight for the borders of our own,12/22/2018 14:28,0.000682956,0.99931705
5026,1.07659e+18,senate adjourns until december 27th,12/22/2018 15:12,0.7669999,0.23300011
5027,1.07663e+18,i will not be going to florida because of the shutdown  staying in the white house  maga,12/22/2018 17:58,0.76087946,0.23912047
5028,1.07666e+18,brett mcgurk who i do not know was appointed by president obama in 2015 was supposed to leave in february but he just resigned prior to leaving grandstander the fake news is making such a big deal about this nothing event,12/22/2018 19:48,0.0017540583,0.99824595
5029,1.07666e+18,if anybody but your favorite president donald j trump announced that after decimating isis in syria we were going to bring our troops back home happy  healthy that person would be the most popular hero in america with me hit hard instead by the fake news media crazy,12/22/2018 19:59,0.00406739,0.99593264
5030,1.07666e+18,when president obama ingloriously fired jim mattis i gave him a second chance some thought i shouldnt i thought i should interesting relationshipbut i also gave all of the resources that he never really had allies are very importantbut not when they take advantage of us,12/22/2018 20:20,0.00032954206,0.9996705
5031,1.07684e+18,the only way to stop drugs gangs human trafficking criminal elements and much else from coming into our country is with a wall or barrier drones and all of the rest are wonderful and lots of fun but it is only a good old fashioned wall that works,12/23/2018 8:17,0.6067688,0.39323112
5032,1.07688e+18,i am pleased to announce that our very talented deputy secretary of defense patrick shanahan will assume the title of acting secretary of defense starting january 1 2019 patrick has a long list of accomplishments while serving as deputy  previously boeing he will be great,12/23/2018 10:46,0.07037646,0.9296236
5033,1.07688e+18,i just had a long and productive call with president  rt_erdogan of turkey we discussed isis our mutual involvement in syria  the slow  highly coordinated pullout of us troops from the area after many years they are coming home we also discussed heavily expanded trade,12/23/2018 10:59,0.0001045363,0.99989545
5034,1.07689e+18,unthinkable devastation from the tsunami disaster in indonesia more than two hundred dead and nearly a thousand injured or unaccounted for we are praying for recovery and healing america is with you,12/23/2018 11:13,0.016309788,0.9836902
5035,1.07693e+18,we signed two pieces of major legislation this week criminal justice reform and the farm bill these are two big deals but all the fake news media wants to talk about is the mistake of bringing our young people back home from the never ending wars it all began 19 years ago,12/23/2018 13:45,0.026051737,0.9739483
5036,1.07693e+18,senator bob corker just stated that im so priveledged to serve in the senate for twelve years and thats what i told the people of our state thats what id do serve for two terms but that is not true  wanted to run but poll numbers tanked when i wouldnt endorse him,12/23/2018 13:56,0.033512242,0.9664877
5037,1.07694e+18,bob corker was responsible for giving us the horrible iran nuclear deal which i ended yet he badmouths me for wanting to bring our young people safely back home bob wanted to run and asked for my endorsement i said no and the game was over  maga i love tennessee,12/23/2018 14:20,0.45272908,0.547271
5038,1.07695e+18,thanks  randpaul i am very proud of the president this is exactly what he promised and i think the people agree with him weve been at war too long and in too many placesspent several trillion dollars on these wars everywhere hes differentthats why he got elected,12/23/2018 15:18,0.0055199205,0.99448013
5039,1.07704e+18,it should not be the job of america to replace regimes around the world this is what president trump recognized in iraq that it was the biggest foreign policy disaster of the last several decades and hes rightthe generals still dont get the mistake  randpaul,12/23/2018 21:32,0.9855591,0.014440839
5040,1.07705e+18,mitch mcconnell just told a group of people and me that he has been in the us senate for 32 years and the last two have been by far the best  most productive of his career tax  regulation cuts va choice farm bill criminal justice reform judgeships  much more great,12/23/2018 21:47,0.9779781,0.02202191
5041,1.07705e+18,the most important way to stop gangs drugs human trafficking and massive crime is at our southern border we need border security and as everyone knows you cant have border security without a wall the drones  technology are just bells and whistles safety for america,12/23/2018 22:05,0.8705138,0.12948622
5042,1.07706e+18,the president has been remarkable i do not doubt that he will thrive in this new environment and he will be a constant reminder of what populism is thank you to tammy bruce and steve hilton presidential harassment has been with me from the beginning,12/23/2018 22:26,0.06718793,0.93281204
5043,1.07706e+18,president  rt_erdogan of turkey has very strongly informed me that he will eradicate whatever is left of isis in syriaand he is a man who can do it plus turkey is right next door our troops are coming home,12/23/2018 22:54,0.9054171,0.09458288
5044,1.07721e+18,virtually every democrat we are dealing with today strongly supported a border wall or fence it was only when i made it an important part of my campaign because people and drugs were pouring into our country unchecked that they turned against it desperately needed,12/24/2018 8:31,0.012910649,0.98708934
5045,1.07721e+18,to those few senators who think i dont like or appreciate being allied with other countries they are wrong i do what i dont like however is when many of these same countries take advantage of their friendship with the united states both in military protection and trade,12/24/2018 8:41,0.17587464,0.82412535
5046,1.07722e+18,we are substantially subsidizing the militaries of many very rich countries all over the world while at the same time these countries take total advantage of the us and our taxpayers on trade general mattis did not see this as a problem i do and it is being fixed,12/24/2018 8:59,0.00013727265,0.9998627
5047,1.07722e+18,for all of the sympathizers out there of brett mcgurk remember he was the obama appointee who was responsible for loading up airplanes with 18 billion dollars in cash  sending it to iran as part of the horrific iran nuclear deal now terminated approved by little bob corker,12/24/2018 9:23,0.006488684,0.99351126
5048,1.07723e+18,america is respected again,12/24/2018 9:33,0.12827426,0.87172574
5049,1.07723e+18,the only problem our economy has is the fed they dont have a feel for the market they dont understand necessary trade wars or strong dollars or even democrat shutdowns over borders the fed is like a powerful golfer who cant score because he has no touch  he cant putt,12/24/2018 9:55,0.6975905,0.30240947
5050,1.07725e+18,i never lashed out at the acting attorney general of the us a man for whom i have great respect this is a made up story one of many by the fake news media,12/24/2018 10:55,0.013420827,0.9865791
5051,1.07725e+18,the wall is different than the 25 billion dollars in border security the complete wall will be built with the shutdown money plus funds already in hand the reporting has been inaccurate on the point the problem is without the wall much of the rest of dollars are wasted,12/24/2018 11:10,0.93830854,0.061691474
5052,1.07725e+18,saudi arabia has now agreed to spend the necessary money needed to help rebuild syria instead of the united states see isnt it nice when immensely wealthy countries help rebuild their neighbors rather than a great country the us that is 5000 miles away thanks to saudi a,12/24/2018 11:23,0.96718407,0.03281598
5053,1.07726e+18,i am all alone poor me in the white house waiting for the democrats to come back and make a deal on desperately needed border security at some point the democrats not wanting to make a deal will cost our country more money than the border wall we are all talking about crazy,12/24/2018 11:32,0.00012904304,0.9998709
5054,1.07731e+18,christmas eve briefing with my team working on north korea  progress being made looking forward to my next summit with chairman kimpictwittercomzpttdbrp0o,12/24/2018 15:14,0.26764268,0.7323573
5055,1.07733e+18,i am in the oval office  just gave out a 115 mile long contract for another large section of the wall in texas we are already building and renovating many miles of wall some complete democrats must end shutdown and finish funding billions of dollars  lives will be saved,12/24/2018 16:24,5.380448e-05,0.99994624
5056,1.07755e+18,merry christmas,12/25/2018 6:59,0.6157177,0.3842823
5057,1.07771e+18,i hope everyone even the fake news media is having a great christmas our country is doing very well we are securing our borders making great new trade deals and bringing our troops back home we are finally putting america first merry christmas  maga,12/25/2018 17:18,0.001919983,0.99808
5058,1.07803e+18,  flotus melania and i were honored to visit our incredible troops at al asad air base in iraq god bless the usapictwittercomrdlhitdvm1,12/26/2018 14:35,0.00012553607,0.9998745
5059,1.07826e+18,just returned from visiting our troops in iraq and germany one thing is certain we have incredible people representing our country  people that know how to win,12/27/2018 5:59,0.20005839,0.79994166
5060,1.07826e+18,have the democrats finally realized that we desperately need border security and a wall on the southern border need to stop drugs human traffickinggang members  criminals from coming into our country do the dems realize that most of the people not getting paid are democrats,12/27/2018 6:06,0.11114691,0.8888531
5061,1.07838e+18,the democrats obstruction of the desperately needed wall where they almost all recently agreed it should be built is exceeded only by their obstruction of 350 great people wanting  expecting to come into government after being delayed for more than two years a us record,12/27/2018 13:41,0.11471165,0.88528836
5062,1.07838e+18,the reason the daca for wall deal didnt get done was that a ridiculous court decision from the 9th circuit allowed daca to remain thereby setting up a supreme court case after ruling dems dropped deal  and thats where we are today democrat obstruction of the needed wall,12/27/2018 13:44,0.00013976076,0.99986017
5063,1.07839e+18,border patrol agents want the wall democrats say they dont want the wall even though they know it is really needed and they dont want ice they dont have much to campaign on do they an open southern border and the large scale crime that comes with such stupidity,12/27/2018 14:39,0.9932828,0.0067171543
5064,1.0784e+18,there is right now a full scale manhunt going on in california for an illegal immigrant accused of shooting and killing a police officer during a traffic stop time to get tough on border security build the wall,12/27/2018 15:04,0.0009586945,0.99904126
5065,1.0784e+18,i totally agreehttpstwittercombarackobamastatus30091811594698752 ,12/27/2018 15:04,0.16111848,0.8388815
5066,1.0784e+18,brad blakeman the american people understand that we have been played by foreign actors who would rather have us fight their battles for them the president says look this is your neighborhood youve got to stand up to protect yourselves dont always look to america,12/27/2018 15:26,0.35171443,0.64828557
5067,1.07841e+18,this isnt about the wall everybody knows that a wall will work perfectly in israel the wall works 999 this is only about the dems not letting donald trump  the republicans have a win they may have the 10 senate votes but we have the issue border security 2020,12/27/2018 16:10,0.080221094,0.9197789
5068,1.07843e+18,cnn  others within the fake news universe were going wild about my signing maga hats for our military in iraq and germany if these brave young people ask me to sign their hat i will sign can you imagine my saying no we brought or gave no hats as the fake news first reported,12/27/2018 17:23,0.07199295,0.928007
5069,1.07863e+18,we will be forced to close the southern border entirely if the obstructionist democrats do not give us the money to finish the wall  also change the ridiculous immigration laws that our country is saddled with hard to believe there was a congress  president who would approve,12/28/2018 6:16,0.24189359,0.7581064
5070,1.07863e+18,the united states looses soooo much money on trade with mexico under nafta over 75 billion dollars a year not including drug money which would be many times that amount that i would consider closing the southern border a profit making operation we build a wall or,12/28/2018 6:42,0.051528372,0.9484716
5071,1.07863e+18,close the southern border bring our car industry back into the united states where it belongs go back to prenafta before so many of our companies and jobs were so foolishly sent to mexico either we build finish the wall or we close the border,12/28/2018 6:49,0.40737054,0.5926295
5072,1.07864e+18,honduras guatemala and el salvador are doing nothing for the united states but taking our money word is that a new caravan is forming in honduras and they are doing nothing about it we will be cutting off all aid to these 3 countries  taking advantage of us for years,12/28/2018 7:06,0.006747884,0.9932521
5073,1.07866e+18,thank you to sean parnell for the nice comments on  foxandfriends about the troops wonderful reaction to melania and i in iraq and germany great things are happening,12/28/2018 8:51,0.9945351,0.00546495
5074,1.07904e+18,the mueller angry democrats recently deleted approximately 19000 text messages between fbi agent lisa page and her lover agent peter s these texts were asked for and invaluable to the truth of the witch hunt hoax this is a total obstruction of justice all texts demanded,12/29/2018 9:42,0.006064891,0.99393517
5075,1.07904e+18,i am in the white house waiting for the democrats to come on over and make a deal on border security from what i hear they are spending so much time on presidential harassment that they have little time left for things like stopping crime and our military,12/29/2018 9:52,0.85710454,0.14289552
5076,1.07905e+18,just had a long and very good call with president xi of china deal is moving along very well if made it will be very comprehensive covering all subjects areas and points of dispute big progress being made,12/29/2018 10:03,0.00043892584,0.999561
5077,1.07908e+18,any deaths of children or others at the border are strictly the fault of the democrats and their pathetic immigration policies that allow people to make the long trek thinking they can enter our country illegally they cant if we had a wall they wouldnt even try the two,12/29/2018 12:30,0.01769689,0.9823031
5078,1.07908e+18,children in question were very sick before they were given over to border patrol the father of the young girl said it was not their fault he hadnt given her water in days border patrol needs the wall and it will all end they are working so hard  getting so little credit,12/29/2018 12:36,0.19214901,0.80785096
5079,1.0791e+18,for those that naively ask why didnt the republicans get approval to build the wall over the last year it is because in the senate we need 10 democrat votes and they will gives us none for border security now we have to do it the hard way with a shutdown too bad  foxnews,12/29/2018 13:25,0.006871154,0.9931289
5080,1.07912e+18,2018 is being called the year of the worker by steve moore coauthor of trumponomics it was indeed a great year for the american worker with the best job market in 50 years and the lowest unemployment rate ever for blacks and hispanics and all workers big wage gains,12/29/2018 15:06,0.00947878,0.9905212
5081,1.07921e+18,absolutely nothing on russian collusion kimberley strassel the wall street journal the russian collusion fabrication is the greatest hoax in the history of american politics the only russian collusion was with hillary and the democrats,12/29/2018 21:01,0.9517599,0.048240155
5082,1.07921e+18,it turns out to be true now that the department of justice and the fbi under president obama rigged the investigation for hillary and really turned the screws on trump and now it looks like in a corrupt  illegal way the facts are out now whole hoax exposed  jessebwatters,12/29/2018 21:15,0.007427272,0.99257267
5083,1.0794e+18,veterans on president trumps handling of border security  62 approval rating on being a strong leader  59 ap poll thank you,12/30/2018 9:28,0.99997747,2.2495658e-05
5084,1.07942e+18,great work by my administration over the holidays to save coast guard pay during this  schumershutdown no thanks to the democrats who left town and are not concerned about the safety and security of americans,12/30/2018 10:56,0.0013898383,0.99861014
5085,1.0795e+18,president and mrs obama builthas a ten foot wall around their dc mansioncompound i agree totally necessary for their safety and security the us needs the same thing slightly larger version,12/30/2018 15:59,0.024219858,0.9757801
5086,1.07972e+18,an all concrete wall was never abandoned as has been reported by the media some areas will be all concrete but the experts at border patrol prefer a wall that is see through thereby making it possible to see what is happening on both sides makes sense to me,12/31/2018 6:51,0.8759588,0.12404121
5087,1.07972e+18,if anybody but donald trump did what i did in syria which was an isis loaded mess when i became president they would be a national hero isis is mostly gone were slowly sending our troops back home to be with their families while at the same time fighting isis remnants,12/31/2018 7:03,0.00020377719,0.9997962
5088,1.07973e+18,i campaigned on getting out of syria and other places now when i start getting out the fake news media or some failed generals who were unable to do the job before i arrived like to complain about me  my tactics which are working just doing what i said i was going to do,12/31/2018 7:12,0.00023062895,0.9997694
5089,1.07973e+18,except the results are far better than i ever said they were going to be i campaigned against the never ending wars remember,12/31/2018 7:19,0.059776228,0.9402238
5090,1.07973e+18,i campaigned on border security which you cannot have without a strong and powerful wall our southern border has long been an open wound where drugs criminals including human traffickers and illegals would pour into our country dems should get back here an fix now,12/31/2018 7:29,0.0006942154,0.9993057
5091,1.07975e+18,i am the only person in america who could say that im bringing our great troops back home with victory and get bad press it is fake news and pundits who have failed for years that are doing the complaining if i stayed in endless wars forever they would still be unhappy,12/31/2018 8:38,0.9999999,1.2594617e-07
5092,1.07976e+18,im in the oval office democrats come back from vacation now and give us the votes necessary for border security including the wall you voted yes in 2006 and 2013 one more yes but with me in office ill get it built and fast,12/31/2018 9:37,0.06813066,0.9318694
5093,1.07976e+18,its incredible how democrats can all use their ridiculous sound bite and say that a wall doesnt work it does and properly built almost 100 they say its old technology  but so is the wheel they now say it is immoral but it is far more immoral for people to be dying,12/31/2018 9:39,0.99044156,0.009558465
5094,1.07983e+18,heads of countries are calling wanting to know why senator schumer is not approving their otherwise approved ambassadors likewise in government lawyers and others are being delayed at a record pace 360 great and hardworking people are waiting for approval from,12/31/2018 14:02,0.83982146,0.16017851
5095,1.07983e+18,senator schumer more than a year longer than any other administration in history these are people who have been approved by committees and all others yet schumer continues to hold them back from serving their country very unfair,12/31/2018 14:02,0.00038932936,0.9996107
5096,1.07989e+18,happy new yearpictwittercombhopdpq7g6,12/31/2018 17:53,0.1784463,0.8215537
5097,1.0799e+18,mexico is paying for the wall through the many billions of dollars a year that the usa is saving through the new trade deal the usmca that will replace the horrendous nafta trade deal which has so badly hurt our country mexico  canada will also thrive  good for all,12/31/2018 18:40,0.000577937,0.9994221
5098,1.0799e+18,the democrats will probably submit a bill being cute as always which gives everything away but gives nothing to border security namely the wall you see without the wall there can be no border security  the tech stuff is just by comparison meaningless bells  whistles,12/31/2018 18:51,0.23775429,0.7622457
5099,1.07991e+18,remember this throughout the ages some things never get better and never change you have walls and you have wheels it was always that way and it will always be that way please explain to the democrats that there can never be a replacement for a good old fashioned wall,12/31/2018 19:05,0.08082544,0.9191746
5100,1.08008e+18,dr sebastian gorka a very good and talented guy has a great new book just out why we fight lots of insight  enjoy,1/1/2019 6:51,0.0023358848,0.9976641
5101,1.08009e+18,happy new year to everyone including the haters and the fake news media 2019 will be a fantastic year for those not suffering from trump derangement syndrome just calm down and enjoy the ride great things are happening for our country,1/1/2019 7:08,0.17897333,0.8210266
5102,1.08011e+18,happy new year,1/1/2019 8:25,0.17791618,0.8220838
5103,1.08011e+18,the democrats much as i suspected have allocated no money for a new wall so imaginative the problem is without a wall there can be no real border security  and our country must finally have a strong and secure southern border,1/1/2019 8:32,0.26655155,0.73344845
5104,1.08012e+18,general mcchrystal got fired like a dog by obama last assignment a total bust known for big dumb mouth hillary loverhttpstwittercomingrahamanglestatus1079824312708808710 ,1/1/2019 9:32,0.01662105,0.98337895
5105,1.08013e+18,one thing has now been proven the democrats do not care about open borders and all of the crime and drugs that open borders bring,1/1/2019 9:51,0.93107516,0.06892492
5106,1.08016e+18,congratulations to president  jairbolsonaro who just made a great inauguration speech  the usa is with you,1/1/2019 12:12,0.0043890015,0.995611
5107,1.08018e+18,border security and the wall thing and shutdown is not where nancy pelosi wanted to start her tenure as speaker lets make a deal,1/1/2019 13:02,0.06366142,0.9363386
5108,1.08023e+18,gas prices are low and expected to go down this year this would be good,1/1/2019 16:44,0.02242672,0.9775733
5109,1.08024e+18,washington examiner  maga list 205 historic results help trump make case for 2020 reelection true,1/1/2019 16:51,0.99923265,0.00076730846
